ubigeo,index_baseline,tier_baseline,index_alternative,tier_alternative,tier_change,rank_baseline,rank_alternative,rank_shift,distrito,provincia,departamento
061109,42.39500567536889,Weakly served,57.99517593643587,Moderately served,True,1060,607,453,NIEPOS,SAN MIGUEL,CAJAMARCA
061110,40.843738176314794,Weakly served,50.36180476730988,Weakly served,False,1124,1088,36,SAN GREGORIO,SAN MIGUEL,CAJAMARCA
061111,53.64169504351116,Moderately served,61.428774120317826,Best served,True,724,381,343,SAN SILVESTRE DE COCHAN,SAN MIGUEL,CAJAMARCA
061112,48.68520620507,Moderately served,55.44125993189557,Moderately served,False,865,770,95,TONGOD,SAN MIGUEL,CAJAMARCA
061113,34.16572077185017,Weakly served,51.82321225879682,Weakly served,False,1321,997,324,UNION AGUA BLANCA,SAN MIGUEL,CAJAMARCA
061201,50.482406356413165,Moderately served,57.76816118047673,Moderately served,False,807,622,185,SAN PABLO,SAN PABLO,CAJAMARCA
061202,49.38516836927734,Moderately served,55.157491486946654,Moderately served,False,848,788,60,SAN BERNARDINO,SAN PABLO,CAJAMARCA
061203,47.20015134317063,Weakly served,61.59903518728717,Best served,True,908,369,539,SAN LUIS,SAN PABLO,CAJAMARCA
061204,46.812334468407116,Weakly served,51.780646992054486,Weakly served,False,921,999,-78,TUMBADEN,SAN PABLO,CAJAMARCA
061301,59.676503972758226,Moderately served,63.358399545970485,Best served,True,571,259,312,SANTA CRUZ,SANTA CRUZ,CAJAMARCA
061302,72.33257661748013,Best served,64.16713961407491,Best served,False,210,214,-4,ANDABAMBA,SANTA CRUZ,CAJAMARCA
061303,34.77109345440787,Weakly served,52.277241770715094,Weakly served,False,1297,972,325,CATACHE,SANTA CRUZ,CAJAMARCA
061304,69.00302686341279,Best served,61.6699772985244,Best served,False,331,365,-34,CHANCAYBAÑOS,SANTA CRUZ,CAJAMARCA
061305,69.43813847900114,Best served,61.99631101021566,Best served,False,316,342,-26,LA ESPERANZA,SANTA CRUZ,CAJAMARCA
061306,69.6840711312902,Best served,62.180760499432466,Best served,False,304,330,-26,NINABAMBA,SANTA CRUZ,CAJAMARCA
061307,50.1040484298146,Moderately served,59.470771850170266,Moderately served,False,817,505,312,PULAN,SANTA CRUZ,CAJAMARCA
061308,56.84827847143398,Moderately served,62.847616345062434,Best served,True,643,292,351,SAUCEPAMPA,SANTA CRUZ,CAJAMARCA
061309,34.307604994324635,Weakly served,46.502553916004544,Weakly served,False,1313,1287,26,SEXI,SANTA CRUZ,CAJAMARCA
061310,70.98940597805523,Best served,63.159761634506246,Best served,False,260,272,-12,UTICYACU,SANTA CRUZ,CAJAMARCA
061311,72.35149451381005,Best served,64.18132803632236,Best served,False,209,213,-4,YAUYUCAN,SANTA CRUZ,CAJAMARCA
070101,92.81119939462732,Best served,79.5261066969353,Best served,False,12,12,0,CALLAO,CALLAO,CALLAO
070102,93.05713204691637,Best served,79.7105561861521,Best served,False,7,7,0,BELLAVISTA,CALLAO,CALLAO
070103,92.54634884600833,Best served,79.32746878547105,Best served,False,22,22,0,CARMEN DE LA LEGUA REYNOSO,CALLAO,CALLAO
070104,74.77298524404085,Best served,65.99744608399547,Best served,False,139,141,-2,LA PERLA,CALLAO,CALLAO
070105,74.54597048808172,Best served,65.82718501702611,Best served,False,143,145,-2,LA PUNTA,CALLAO,CALLAO
070106,91.60045402951192,Best served,78.61804767309874,Best served,False,38,38,0,VENTANILLA,CALLAO,CALLAO
080101,91.44911085887247,Best served,78.50454029511918,Best served,False,40,40,0,CUSCO,CUSCO,CUSCO
080102,50.00945894816496,Moderately served,47.42480136208854,Weakly served,True,822,1249,-427,CCORCA,CUSCO,CUSCO
080103,71.19750283768445,Best served,63.31583427922815,Best served,False,250,262,-12,POROY,CUSCO,CUSCO
080104,73.03253878168746,Best served,64.69211123723042,Best served,False,184,185,-1,SAN JERONIMO,CUSCO,CUSCO
080105,89.29247067726068,Best served,76.88706015891033,Best served,False,71,74,-3,SAN SEBASTIAN,CUSCO,CUSCO
080106,90.522133938706,Best served,77.80930760499433,Best served,False,58,58,0,SANTIAGO,CUSCO,CUSCO
080107,68.26522890654559,Best served,61.116628830874006,Best served,False,352,400,-48,SAYLLA,CUSCO,CUSCO
080108,92.94362466893682,Best served,79.62542565266742,Best served,False,8,8,0,WANCHAQ,CUSCO,CUSCO
080201,36.15209988649262,Weakly served,53.31299659477866,Weakly served,False,1252,904,348,ACOMAYO,ACOMAYO,CUSCO
080202,36.05751040484298,Weakly served,53.24205448354143,Weakly served,False,1258,909,349,ACOPIA,ACOMAYO,CUSCO
080203,29.56867196367764,Underserved,48.375425652667424,Weakly served,True,1494,1203,291,ACOS,ACOMAYO,CUSCO
080204,49.366250472947414,Moderately served,57.05874006810443,Moderately served,False,850,668,182,MOSOC LLACTA,ACOMAYO,CUSCO
080205,33.673855467272034,Underserved,51.45431328036322,Weakly served,True,1335,1018,317,POMACANCHI,ACOMAYO,CUSCO
080206,34.39273552780931,Weakly served,46.65862656072645,Weakly served,False,1307,1281,26,RONDOCAN,ACOMAYO,CUSCO
080207,41.297767688233066,Weakly served,57.172247446084,Moderately served,True,1100,661,439,POMACANCHII,ACOMAYO,CUSCO
080301,62.21150208096859,Moderately served,56.57633371169126,Moderately served,False,508,699,-191,ANTA,ANTA,CUSCO
080304,35.85887249337874,Weakly served,46.40323496027242,Weakly served,False,1264,1291,-27,CHINCHAYPUJIO,ANTA,CUSCO
080306,27.94173287930382,Underserved,47.15522133938706,Weakly served,True,1534,1263,271,LIMATAMBO,ANTA,CUSCO
080307,34.21301551267499,Weakly served,24.99290578887628,Underserved,True,1319,1492,-173,MOLLEPATA,ANTA,CUSCO
080308,65.59780552402572,Best served,59.11606129398411,Moderately served,True,430,531,-101,PUCYURA,ANTA,CUSCO
080404,29.076806659099507,Underserved,48.006526674233825,Weakly served,True,1503,1219,284,LARES,CALCA,CUSCO
080406,58.90087022323117,Moderately served,54.093359818388194,Moderately served,False,591,854,-263,SAN SALVADOR,CALCA,CUSCO
080408,27.44986757472569,Underserved,46.78632236095346,Weakly served,True,1545,1274,271,YANATILE,CALCA,CUSCO
080501,46.69882709042754,Weakly served,50.77326901248581,Weakly served,False,926,1062,-136,YANAOCA,CANAS,CUSCO
080502,36.36965569428679,Weakly served,45.41004540295119,Underserved,True,1241,1328,-87,CHECCA,CANAS,CUSCO
080503,36.88989784335982,Weakly served,43.77837684449489,Underserved,True,1223,1366,-143,KUNTURKANKI,CANAS,CUSCO
080504,55.79833522512297,Moderately served,51.76645856980704,Weakly served,True,664,1000,-336,LANGUI,CANAS,CUSCO
080505,32.83200908059024,Underserved,43.5939273552781,Underserved,False,1358,1371,-13,LAYO,CANAS,CUSCO
080506,66.22209610291335,Best served,59.58427922814983,Moderately served,True,410,497,-87,PAMPAMARCA,CANAS,CUSCO
080507,46.14074914869467,Weakly served,52.915720771850175,Weakly served,False,943,932,11,QUEHUE,CANAS,CUSCO
080508,49.83919788119561,Moderately served,58.09449489216799,Moderately served,False,833,600,233,TUPAC AMARU,CANAS,CUSCO
080601,75.92697692016647,Best served,45.942111237230414,Weakly served,True,136,1313,-1177,SICUANI,CANCHIS,CUSCO
080602,30.155126749905413,Underserved,14.379965947786605,Underserved,False,1480,1731,-251,CHECACUPE,CANCHIS,CUSCO
080603,47.73931138857358,Weakly served,51.638762769580026,Weakly served,False,893,1009,-116,COMBAPATA,CANCHIS,CUSCO
080604,46.3961407491487,Weakly served,25.418558456299664,Underserved,True,934,1487,-553,MARANGANI,CANCHIS,CUSCO
080605,27.59175179720015,Underserved,14.465096481271283,Underserved,False,1542,1728,-186,PITUMARCA,CANCHIS,CUSCO
080606,38.12902005297011,Weakly served,18.239216799091942,Underserved,True,1189,1643,-454,SAN PABLO,CANCHIS,CUSCO
080607,60.187287173666284,Moderately served,55.05817253121453,Moderately served,False,558,794,-236,SAN PEDRO,CANCHIS,CUSCO
080608,56.25236473704124,Moderately served,52.10698070374575,Weakly served,True,654,981,-327,TINTA,CANCHIS,CUSCO
080701,54.02951191827469,Moderately served,34.61975028376845,Underserved,True,709,1431,-722,SANTO TOMAS,CHUMBIVILCAS,CUSCO
080702,44.93946273174423,Weakly served,48.55987514188422,Weakly served,False,982,1195,-213,CAPACMARCA,CHUMBIVILCAS,CUSCO
080703,41.061293984108964,Weakly served,48.51730987514188,Weakly served,False,1116,1196,-80,CHAMACA,CHUMBIVILCAS,CUSCO
080704,47.4744608399546,Weakly served,51.34080590238366,Weakly served,False,904,1026,-122,COLQUEMARCA,CHUMBIVILCAS,CUSCO
080705,28.811956110480512,Underserved,47.80788876276958,Weakly served,True,1509,1225,284,LIVITACA,CHUMBIVILCAS,CUSCO
080706,49.76352629587589,Moderately served,52.433314415437,Weakly served,True,836,962,-126,LLUSCO,CHUMBIVILCAS,CUSCO
080707,57.198259553537646,Moderately served,52.816401816118045,Weakly served,True,635,938,-303,QUIÑOTA,CHUMBIVILCAS,CUSCO
080708,37.56148316307227,Weakly served,23.701759364358686,Underserved,True,1208,1513,-305,VELILLE,CHUMBIVILCAS,CUSCO
080801,69.38138479001135,Best served,42.53688989784336,Underserved,True,318,1383,-1065,ESPINAR,ESPINAR,CUSCO
080802,22.455542943624668,Underserved,19.501986379114644,Underserved,False,1673,1609,64,CONDOROMA,ESPINAR,CUSCO
080803,34.26976920166477,Weakly served,19.1188989784336,Underserved,True,1315,1621,-306,COPORAQUE,ESPINAR,CUSCO
080804,30.864547862277714,Underserved,44.175652667423385,Underserved,False,1443,1357,86,OCORURO,ESPINAR,CUSCO
080805,30.45781309118426,Underserved,17.827752553916007,Underserved,False,1465,1655,-190,PALLPATA,ESPINAR,CUSCO
080806,44.5800227014756,Weakly served,48.40380249716232,Weakly served,False,992,1202,-210,PICHIGUA,ESPINAR,CUSCO
080807,30.334846765039725,Underserved,21.261350737797958,Underserved,False,1472,1559,-87,SUYCKUTAMBO,ESPINAR,CUSCO
080808,38.280363223609534,Weakly served,44.14727582292849,Underserved,True,1187,1359,-172,ALTO PICHIGUA,ESPINAR,CUSCO
080901,89.31138857359062,Best served,76.90124858115777,Best served,False,70,73,-3,SANTA ANA,LA CONVENCION,CUSCO
080902,30.618615209988647,Underserved,19.941827468785473,Underserved,False,1456,1593,-137,ECHARATE,LA CONVENCION,CUSCO
080903,45.62050699962164,Weakly served,51.5394438138479,Weakly served,False,957,1014,-57,HUAYOPATA,LA CONVENCION,CUSCO
080904,60.4710556186152,Moderately served,55.27099886492622,Moderately served,False,551,781,-230,MARANURA,LA CONVENCION,CUSCO
080905,33.56980703745744,Underserved,24.354426787741204,Underserved,False,1340,1501,-161,OCOBAMBA,LA CONVENCION,CUSCO
080906,32.548240635641314,Underserved,45.49517593643587,Underserved,False,1372,1325,47,QUELLOUNO,LA CONVENCION,CUSCO
080907,63.053348467650395,Moderately served,64.57150964812712,Best served,True,494,191,303,KIMBIRI,LA CONVENCION,CUSCO
080909,33.64547862277715,Underserved,45.42423382519864,Underserved,False,1336,1327,9,VILCABAMBA,LA CONVENCION,CUSCO
080910,50.85130533484677,Moderately served,53.7244608399546,Moderately served,False,800,877,-77,PICHARI,LA CONVENCION,CUSCO
081001,41.382898221717745,Weakly served,47.63762769580023,Weakly served,False,1094,1235,-141,PARURO,PARURO,CUSCO
081002,31.78206583427923,Underserved,45.63706015891033,Underserved,False,1404,1322,82,ACCHA,PARURO,CUSCO
081003,49.93378736284525,Moderately served,47.36804767309875,Weakly served,True,826,1253,-427,CCAPI,PARURO,CUSCO
081004,42.934165720771844,Weakly served,53.45488081725312,Weakly served,False,1042,894,148,COLCHA,PARURO,CUSCO
081005,45.62050699962164,Weakly served,44.13308740068105,Underserved,True,957,1360,-403,HUANOQUITE,PARURO,CUSCO
081006,31.7631479379493,Underserved,50.02128263337117,Weakly served,True,1407,1111,296,OMACHA,PARURO,CUSCO
081007,42.366628830874006,Weakly served,48.19097616345063,Weakly served,False,1061,1209,-148,PACCARITAMBO,PARURO,CUSCO
081008,35.03594400302686,Weakly served,52.47587968217934,Weakly served,False,1289,959,330,PILLPINTO,PARURO,CUSCO
081009,54.13356034808929,Moderately served,50.51787741203178,Weakly served,True,707,1078,-371,YAURISQUITE,PARURO,CUSCO
081101,23.874385168369276,Underserved,21.389046538024974,Underserved,False,1637,1555,82,PAUCARTAMBO,PAUCARTAMBO,CUSCO
081102,49.33787362845251,Moderately served,55.469636776390466,Moderately served,False,851,768,83,CAICAY,PAUCARTAMBO,CUSCO
081103,26.012107453651154,Underserved,19.700624290578887,Underserved,False,1581,1598,-17,CHALLABAMBA,PAUCARTAMBO,CUSCO
081105,37.03178206583428,Weakly served,48.03490351872872,Weakly served,False,1222,1217,5,HUANCARANI,PAUCARTAMBO,CUSCO
081106,21.1312902005297,Underserved,14.87656072644722,Underserved,False,1713,1720,-7,KOSÑIPATA,PAUCARTAMBO,CUSCO
081201,36.265607264472195,Weakly served,53.39812712826334,Weakly served,False,1245,898,347,URCOS,QUISPICANCHI,CUSCO
081202,34.071131290200526,Underserved,51.75227014755959,Weakly served,True,1325,1001,324,ANDAHUAYLILLAS,QUISPICANCHI,CUSCO
081204,24.74460839954597,Underserved,23.78688989784336,Underserved,False,1612,1508,104,CCARHUAYO,QUISPICANCHI,CUSCO
081205,39.87892546348846,Weakly served,56.10811577752554,Moderately served,True,1148,727,421,CCATCA,QUISPICANCHI,CUSCO
081206,30.665909950813468,Underserved,49.1983541430193,Weakly served,True,1451,1157,294,CUSIPATA,QUISPICANCHI,CUSCO
081207,43.113885735906166,Weakly served,58.53433598183882,Moderately served,True,1030,570,460,HUARO,QUISPICANCHI,CUSCO
081208,52.63904653802497,Moderately served,49.39699205448354,Weakly served,True,747,1147,-400,LUCRE,QUISPICANCHI,CUSCO
081209,22.05826712069618,Underserved,19.175652667423382,Underserved,False,1685,1617,68,MARCAPATA,QUISPICANCHI,CUSCO
081210,22.796065077563377,Underserved,20.622871736662884,Underserved,False,1664,1575,89,OCONGATE,QUISPICANCHI,CUSCO
081211,56.7631479379493,Moderately served,52.49006810442679,Weakly served,True,646,958,-312,OROPESA,QUISPICANCHI,CUSCO
081212,27.393113885735904,Underserved,46.74375709421113,Weakly served,True,1547,1277,270,QUIQUIJANA,QUISPICANCHI,CUSCO
090101,85.81157775255392,Best served,49.71623155505108,Weakly served,True,97,1127,-1030,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA
090102,38.11010215664018,Weakly served,49.12741203178207,Weakly served,False,1190,1162,28,ACOBAMBILLA,HUANCAVELICA,HUANCAVELICA
090103,69.60839954597049,Best served,62.12400681044268,Best served,False,308,334,-26,ACORIA,HUANCAVELICA,HUANCAVELICA
090104,63.36549375709421,Moderately served,57.441827468785476,Moderately served,False,485,642,-157,CONAYCA,HUANCAVELICA,HUANCAVELICA
090105,69.91108588724933,Best served,62.35102156640182,Best served,False,300,321,-21,CUENCA,HUANCAVELICA,HUANCAVELICA
090106,41.13696556942868,Weakly served,47.16940976163451,Weakly served,False,1109,1262,-153,HUACHOCOLPA,HUANCAVELICA,HUANCAVELICA
090107,43.0760499432463,Weakly served,58.50595913734393,Moderately served,True,1035,572,463,HUAYLLAHUARA,HUANCAVELICA,HUANCAVELICA
090108,71.46235338630345,Best served,63.5144721906924,Best served,False,240,249,-9,IZCUCHACA,HUANCAVELICA,HUANCAVELICA
090109,59.09004918653046,Moderately served,59.399829738933036,Moderately served,False,587,512,75,LARIA,HUANCAVELICA,HUANCAVELICA
090110,50.2364737041241,Moderately served,55.58314415437003,Moderately served,False,813,761,52,MANTA,HUANCAVELICA,HUANCAVELICA
090111,73.22171774498676,Best served,64.83399545970488,Best served,False,174,175,-1,MARISCAL CACERES,HUANCAVELICA,HUANCAVELICA
090112,51.6553159288687,Moderately served,56.54795686719637,Moderately served,False,781,701,80,MOYA,HUANCAVELICA,HUANCAVELICA
090113,45.72455542943625,Weakly served,49.08484676503973,Weakly served,False,954,1165,-211,NUEVO OCCORO,HUANCAVELICA,HUANCAVELICA
090114,70.44078698448732,Best served,62.748297389330304,Best served,False,282,297,-15,PALCA,HUANCAVELICA,HUANCAVELICA
090115,63.87627695800227,Moderately served,57.82491486946652,Moderately served,False,473,619,-146,PILCHACA,HUANCAVELICA,HUANCAVELICA
090116,35.281876655315926,Weakly served,52.66032917139614,Weakly served,False,1279,946,333,VILCA,HUANCAVELICA,HUANCAVELICA
090117,71.21642073401438,Best served,63.3300227014756,Best served,False,249,261,-12,YAULI,HUANCAVELICA,HUANCAVELICA
090118,63.356034808929245,Moderately served,37.216231555051074,Underserved,True,486,1425,-939,ASCENCION,HUANCAVELICA,HUANCAVELICA
090201,86.90881573968974,Best served,75.09931895573212,Best served,False,90,96,-6,ACOBAMBA,ACOBAMBA,HUANCAVELICA
090202,69.28679530836172,Best served,61.8828036322361,Best served,False,322,349,-27,ANDABAMBA,ACOBAMBA,HUANCAVELICA
090203,72.40824820279985,Best served,64.2238933030647,Best served,False,206,210,-4,ANTA,ACOBAMBA,HUANCAVELICA
090204,68.83276579644343,Best served,61.54228149829739,Best served,False,337,373,-36,CAJA,ACOBAMBA,HUANCAVELICA
090205,63.06280741581536,Moderately served,57.21481271282633,Moderately served,False,493,658,-165,MARCAS,ACOBAMBA,HUANCAVELICA
090206,69.41922058267122,Best served,61.98212258796822,Best served,False,317,343,-26,PAUCARA,ACOBAMBA,HUANCAVELICA
090207,71.74612183125237,Best served,63.72729852440409,Best served,False,229,236,-7,POMACOCHA,ACOBAMBA,HUANCAVELICA
090208,72.04880817253121,Best served,63.95431328036322,Best served,False,220,225,-5,ROSARIO,ACOBAMBA,HUANCAVELICA
090301,80.26863412788498,Best served,70.11918274687855,Best served,False,121,126,-5,LIRCAY,ANGARAES,HUANCAVELICA
090302,71.82179341657206,Best served,63.78405221339387,Best served,False,225,232,-7,ANCHONGA,ANGARAES,HUANCAVELICA
090303,68.09496783957624,Best served,60.98893303064699,Best served,False,359,409,-50,CALLANMARCA,ANGARAES,HUANCAVELICA
090304,68.92735527809307,Best served,61.61322360953462,Best served,False,334,368,-34,CCOCHACCASA,ANGARAES,HUANCAVELICA
090305,55.66590995081347,Moderately served,51.66713961407491,Weakly served,True,668,1007,-339,CHINCHO,ANGARAES,HUANCAVELICA
090306,63.25198637911464,Moderately served,57.356696935300796,Moderately served,False,490,649,-159,CONGALLA,ANGARAES,HUANCAVELICA
090307,60.716988270904274,Moderately served,55.45544835414302,Moderately served,False,542,769,-227,HUANCA-HUANCA,ANGARAES,HUANCAVELICA
090308,66.10858872493378,Best served,59.49914869466515,Moderately served,True,413,503,-90,HUAYLLAY GRANDE,ANGARAES,HUANCAVELICA
090309,61.26560726447219,Moderately served,55.86691259931896,Moderately served,False,530,743,-213,JULCAMARCA,ANGARAES,HUANCAVELICA
090401,32.59553537646614,Underserved,24.80845629965948,Underserved,False,1369,1496,-127,CASTROVIRREYNA,CASTROVIRREYNA,HUANCAVELICA
090403,27.771471812334468,Underserved,20.22559591373439,Underserved,False,1536,1585,-49,AURAHUA,CASTROVIRREYNA,HUANCAVELICA
090405,27.33636019674612,Underserved,22.566685584562997,Underserved,False,1548,1531,17,CHUPAMARCA,CASTROVIRREYNA,HUANCAVELICA
090411,38.54521377222853,Weakly served,22.15522133938706,Underserved,True,1180,1539,-359,SANTA ANA,CASTROVIRREYNA,HUANCAVELICA
090501,55.87400681044267,Moderately served,56.732406356413165,Moderately served,False,662,689,-27,CHURCAMPA,CHURCAMPA,HUANCAVELICA
090502,50.91751797200151,Moderately served,54.12173666288309,Moderately served,False,798,853,-55,ANCO,CHURCAMPA,HUANCAVELICA
090503,48.155505107832006,Moderately served,57.68303064699205,Moderately served,False,880,626,254,CHINCHIHUASI,CHURCAMPA,HUANCAVELICA
090504,64.28301172909573,Moderately served,58.12996594778661,Moderately served,False,462,597,-135,EL CARMEN,CHURCAMPA,HUANCAVELICA
090505,57.61445327279606,Moderately served,53.128547105561864,Weakly served,True,618,916,-298,LA MERCED,CHURCAMPA,HUANCAVELICA
090506,68.5489973514945,Best served,61.329455164585696,Best served,False,344,388,-44,LOCROJA,CHURCAMPA,HUANCAVELICA
090507,54.8146046159667,Moderately served,61.07406356413167,Best served,True,690,403,287,PAUCARBAMBA,CHURCAMPA,HUANCAVELICA
090508,70.95157018539538,Best served,63.13138479001135,Best served,False,262,274,-12,SAN MIGUEL DE MAYOCC,CHURCAMPA,HUANCAVELICA
