ubigeo,distrito,provincia,departamento,n_active,n_emergency,area_km2,dist_km_nearest_emergency,dist_km_nearest_any,fac_score,activity_score,emerg_atenciones,access_score,pct_ccpp_within_15km_any,composite_score,tier
010515,PROVIDENCIA,LUYA,AMAZONAS,3,0,116.69,47.208,0.618,67.22474460839955,44.5800227014756,0.0,60.130533484676505,100.0,58.01645856980704,Moderately served
010516,SAN CRISTOBAL,LUYA,AMAZONAS,1,0,35.57,19.017,2.081,69.97729852440409,44.5800227014756,0.0,60.130533484676505,100.0,58.704597048808175,Moderately served
010518,SAN JERONIMO,LUYA,AMAZONAS,1,0,208.27,31.468,10.006,20.03405221339387,44.5800227014756,0.0,60.130533484676505,100.0,46.21878547105562,Weakly served
010519,SAN JUAN DE LOPECANCHA,LUYA,AMAZONAS,2,0,86.44,28.03,3.196,63.73439273552781,44.5800227014756,0.0,60.130533484676505,100.0,57.14387060158911,Moderately served
010520,SANTA CATALINA,LUYA,AMAZONAS,4,0,165.0,31.068,5.498,65.06810442678774,44.5800227014756,0.0,60.130533484676505,100.0,57.47729852440409,Moderately served
010521,SANTO TOMAS,LUYA,AMAZONAS,6,0,90.09,37.553,2.414,87.40068104426788,44.5800227014756,0.0,60.130533484676505,100.0,63.06044267877412,Best served
010522,TINGO,LUYA,AMAZONAS,2,0,109.18,19.042,4.04,56.49829738933031,44.5800227014756,0.0,60.130533484676505,100.0,55.33484676503973,Moderately served
010523,TRITA,LUYA,AMAZONAS,2,0,12.95,14.507,0.237,93.35981838819524,44.5800227014756,0.0,60.130533484676505,100.0,64.55022701475596,Best served
010601,SAN NICOLAS,RODRÍGUEZ DE MENDOZA,AMAZONAS,5,1,102.25,5.059,5.059,82.74687854710557,91.08967082860386,4778.0,60.130533484676505,100.0,73.5244040862656,Best served
010602,CHIRIMOTO,RODRÍGUEZ DE MENDOZA,AMAZONAS,6,0,153.89,18.005,1.946,78.32009080590238,44.5800227014756,0.0,60.130533484676505,100.0,60.790295119182744,Best served
010603,COCHAMAL,RODRÍGUEZ DE MENDOZA,AMAZONAS,1,0,180.95,20.716,10.01,22.417707150964812,44.5800227014756,0.0,60.130533484676505,100.0,46.814699205448356,Weakly served
010604,HUAMBO,RODRÍGUEZ DE MENDOZA,AMAZONAS,3,0,77.7,7.257,0.61,78.03632236095346,44.5800227014756,0.0,60.130533484676505,100.0,60.719353007945514,Best served
010605,LIMABAMBA,RODRÍGUEZ DE MENDOZA,AMAZONAS,2,0,615.24,20.491,10.396,14.131668558456301,44.5800227014756,0.0,60.130533484676505,100.0,44.74318955732123,Underserved
010606,LONGAR,RODRÍGUEZ DE MENDOZA,AMAZONAS,2,0,284.99,10.164,6.469,27.866061293984107,44.5800227014756,0.0,60.130533484676505,100.0,48.17678774120318,Weakly served
010608,MILPUC,RODRÍGUEZ DE MENDOZA,AMAZONAS,2,0,42.98,13.473,0.596,81.4982973893303,44.5800227014756,0.0,60.130533484676505,100.0,61.58484676503973,Best served
010609,OMIA,RODRÍGUEZ DE MENDOZA,AMAZONAS,15,0,225.28,13.78,5.147,87.3439273552781,44.5800227014756,0.0,60.130533484676505,100.0,63.04625425652668,Best served
010610,SANTA ROSA,RODRÍGUEZ DE MENDOZA,AMAZONAS,1,0,20.24,6.96,0.504,82.91713961407493,44.5800227014756,0.0,60.130533484676505,100.0,61.939557321225884,Best served
010611,TOTORA,RODRÍGUEZ DE MENDOZA,AMAZONAS,1,0,19.47,10.664,0.757,83.59818388195232,44.5800227014756,0.0,60.130533484676505,100.0,62.10981838819524,Best served
010612,VISTA ALEGRE,RODRÍGUEZ DE MENDOZA,AMAZONAS,2,0,862.0,24.713,11.445,9.364358683314416,44.5800227014756,0.0,60.130533484676505,100.0,43.551362088535754,Underserved
010701,BAGUA GRANDE,UTCUBAMBA,AMAZONAS,38,2,729.49,9.367,0.88,83.93870601589103,94.66515323496027,24537.0,60.130533484676505,100.0,74.71623155505108,Best served
010702,CAJARURO,UTCUBAMBA,AMAZONAS,32,0,1803.01,33.32,9.774,55.22133938706016,44.5800227014756,0.0,60.130533484676505,100.0,55.015607264472195,Moderately served
010703,CUMBA,UTCUBAMBA,AMAZONAS,10,0,302.32,25.833,2.313,74.46083995459705,44.5800227014756,0.0,60.130533484676505,100.0,59.825482406356414,Moderately served
010704,EL MILAGRO,UTCUBAMBA,AMAZONAS,8,0,308.46,9.437,0.357,67.48013620885358,44.5800227014756,0.0,60.130533484676505,100.0,58.080306469920544,Moderately served
010705,JAMALCA,UTCUBAMBA,AMAZONAS,11,0,351.2,31.659,3.728,72.92849035187288,44.5800227014756,0.0,60.130533484676505,100.0,59.44239500567537,Moderately served
010706,CAMPORREDONDO,UTCUBAMBA,AMAZONAS,11,0,365.21,34.405,0.927,72.0771850170261,44.5800227014756,0.0,60.130533484676505,100.0,59.229568671963676,Moderately served
010707,YAMON,UTCUBAMBA,AMAZONAS,6,0,136.42,30.007,2.162,80.59023836549376,44.5800227014756,0.0,60.130533484676505,100.0,61.357832009080596,Best served
020101,HUARAZ,HUARAZ,ANCASH,64,2,423.11,7.486,2.831,93.24631101021566,96.0272417707151,45892.0,60.130533484676505,100.0,77.38365493757094,Best served
020102,COCHABAMBA,HUARAZ,ANCASH,3,0,138.49,30.49,2.618,61.861520998864926,44.5800227014756,0.0,60.130533484676505,100.0,56.675652667423385,Moderately served
020103,COLCABAMBA,HUARAZ,ANCASH,1,0,52.1,32.446,2.355,58.05902383654937,44.5800227014756,0.0,60.130533484676505,100.0,55.72502837684449,Moderately served
020104,HUANCHAY,HUARAZ,ANCASH,2,0,209.19,38.57,0.718,36.15209988649262,44.5800227014756,0.0,60.130533484676505,100.0,50.248297389330304,Weakly served
020105,INDEPENDENCIA,HUARAZ,ANCASH,35,1,345.89,7.233,4.111,90.74914869466515,92.62202043132804,10132.0,60.130533484676505,100.0,75.90805902383656,Best served
020106,JANGAS,HUARAZ,ANCASH,3,0,62.34,11.661,5.117,82.29284903518729,44.5800227014756,0.0,60.130533484676505,100.0,61.783484676503974,Best served
020107,LA LIBERTAD,HUARAZ,ANCASH,1,0,148.59,23.601,2.745,26.787741203178207,44.5800227014756,0.0,60.130533484676505,100.0,47.9072077185017,Weakly served
020108,OLLEROS,HUARAZ,ANCASH,4,0,230.98,14.772,11.046,54.540295119182744,44.5800227014756,0.0,60.130533484676505,100.0,54.845346197502835,Moderately served
020109,PAMPAS,HUARAZ,ANCASH,1,0,352.27,43.625,9.144,12.031782065834278,44.5800227014756,0.0,60.130533484676505,100.0,44.21821793416572,Underserved
020110,PARIACOTO,HUARAZ,ANCASH,3,0,168.38,27.629,3.715,55.448354143019294,44.5800227014756,0.0,60.130533484676505,100.0,55.072360953461974,Moderately served
020111,PIRA,HUARAZ,ANCASH,2,0,261.62,17.915,4.342,29.909194097616343,44.5800227014756,0.0,60.130533484676505,100.0,48.687570942111236,Weakly served
020112,TARICA,HUARAZ,ANCASH,4,0,117.27,14.871,7.537,75.02837684449489,44.5800227014756,0.0,60.130533484676505,100.0,59.967366628830874,Moderately served
020201,AIJA,AIJA,ANCASH,1,0,162.61,14.9,5.083,24.74460839954597,44.5800227014756,0.0,60.130533484676505,100.0,47.396424517593644,Weakly served
020202,CORIS,AIJA,ANCASH,3,0,259.42,38.667,2.382,41.94097616345062,44.5800227014756,0.0,60.130533484676505,100.0,51.695516458569806,Weakly served
020203,HUACLLAN,AIJA,ANCASH,1,0,39.97,25.581,1.468,66.34506242905789,44.5800227014756,0.0,60.130533484676505,100.0,57.796538024971625,Moderately served
020204,LA MERCED,AIJA,ANCASH,2,0,156.89,18.025,2.497,45.2894438138479,44.5800227014756,0.0,60.130533484676505,100.0,52.532633371169126,Weakly served
020205,SUCCHA,AIJA,ANCASH,2,0,77.51,23.447,2.111,67.30987514188422,44.5800227014756,0.0,60.130533484676505,100.0,58.03774120317821,Moderately served
020301,LLAMELLIN,ANTONIO RAYMONDI,ANCASH,1,0,96.04,33.775,3.068,38.93303064699206,44.5800227014756,0.0,60.130533484676505,100.0,50.943530079455165,Weakly served
020302,ACZO,ANTONIO RAYMONDI,ANCASH,3,0,66.13,22.996,4.561,81.1577752553916,44.5800227014756,0.0,60.130533484676505,100.0,61.499716231555055,Best served
020303,CHACCHO,ANTONIO RAYMONDI,ANCASH,1,0,72.02,36.324,3.938,48.01362088535755,44.5800227014756,0.0,60.130533484676505,100.0,53.21367763904654,Weakly served
020304,CHINGAS,ANTONIO RAYMONDI,ANCASH,1,0,50.81,28.54,2.33,59.02383654937571,44.5800227014756,0.0,60.130533484676505,100.0,55.96623155505108,Moderately served
020305,MIRGAS,ANTONIO RAYMONDI,ANCASH,4,0,172.16,25.715,0.995,63.961407491486945,44.5800227014756,0.0,60.130533484676505,100.0,57.20062429057889,Moderately served
020306,SAN JUAN DE RONTOY,ANTONIO RAYMONDI,ANCASH,2,0,101.99,19.46,6.006,58.85357548240636,44.5800227014756,0.0,60.130533484676505,100.0,55.923666288308745,Moderately served
020401,CHACAS,ASUNCION,ANCASH,1,0,451.63,28.802,5.645,9.023836549375709,44.5800227014756,0.0,60.130533484676505,100.0,43.46623155505108,Underserved
020402,ACOCHACA,ASUNCION,ANCASH,2,0,76.61,31.987,2.881,67.93416572077186,44.5800227014756,0.0,60.130533484676505,100.0,58.19381384790012,Moderately served
020508,HUALLANCA,BOLOGNESI,ANCASH,2,0,818.23,59.682,2.204,9.988649262202042,44.5800227014756,0.0,14.330306469920545,94.78,20.807321225879683,Underserved
020601,CARHUAZ,CARHUAZ,ANCASH,8,1,195.58,2.082,1.077,79.22814982973894,93.24631101021566,13018.0,60.130533484676505,100.0,73.1838819523269,Best served
020602,ACOPAMPA,CARHUAZ,ANCASH,1,0,14.59,4.546,1.997,87.74120317820659,44.5800227014756,0.0,60.130533484676505,100.0,63.145573212258796,Best served
020603,AMASHCA,CARHUAZ,ANCASH,2,0,13.23,5.992,1.911,93.18955732122588,44.5800227014756,0.0,60.130533484676505,100.0,64.50766174801362,Best served
020604,ANTA,CARHUAZ,ANCASH,1,0,43.28,9.432,4.126,63.62088535754824,44.5800227014756,0.0,60.130533484676505,100.0,57.115493757094214,Moderately served
020605,ATAQUERO,CARHUAZ,ANCASH,1,0,46.43,8.898,3.5,61.74801362088536,44.5800227014756,0.0,60.130533484676505,100.0,56.64727582292849,Moderately served
020606,MARCARA,CARHUAZ,ANCASH,5,0,177.16,17.16,12.023,70.09080590238366,44.5800227014756,0.0,17.67877412031782,98.0,37.50709421112373,Underserved
020607,PARIAHUANCA,CARHUAZ,ANCASH,1,0,11.94,11.994,3.165,89.52894438138479,44.5800227014756,0.0,60.130533484676505,100.0,63.592508513053346,Best served
020608,SAN MIGUEL DE ACO,CARHUAZ,ANCASH,1,0,123.05,22.056,15.119,31.32803632236095,44.5800227014756,0.0,60.130533484676505,100.0,49.04228149829739,Weakly served
020609,SHILLA,CARHUAZ,ANCASH,1,0,127.94,16.498,8.579,30.703745743473327,44.5800227014756,0.0,60.130533484676505,100.0,48.88620885357548,Weakly served
020610,TINCO,CARHUAZ,ANCASH,1,0,15.77,2.464,2.116,86.46424517593644,44.5800227014756,0.0,60.130533484676505,100.0,62.82633371169126,Best served
020611,YUNGAR,CARHUAZ,ANCASH,4,0,45.33,14.158,1.836,89.89784335981838,44.5800227014756,0.0,60.130533484676505,100.0,63.68473325766175,Best served
020701,SAN LUIS,CARLOS FERMIN FITZCARRALD,ANCASH,5,0,247.62,30.285,1.972,59.64812712826334,44.5800227014756,0.0,60.130533484676505,100.0,56.122304199772984,Moderately served
020702,SAN NICOLAS,CARLOS FERMIN FITZCARRALD,ANCASH,3,0,205.04,36.598,0.867,49.77298524404086,44.5800227014756,0.0,60.130533484676505,100.0,53.653518728717366,Weakly served
020703,YAUYA,CARLOS FERMIN FITZCARRALD,ANCASH,5,0,174.76,31.324,2.098,70.54483541430193,44.5800227014756,0.0,60.130533484676505,100.0,58.846481271282634,Moderately served
020801,CASMA,CASMA,ANCASH,7,1,1210.51,10.227,6.413,23.382519863791146,94.15437003405222,21359.0,60.130533484676505,100.0,59.449489216799094,Moderately served
020802,BUENA VISTA ALTA,CASMA,ANCASH,3,0,481.47,21.057,1.762,25.14188422247446,44.5800227014756,0.0,60.130533484676505,100.0,47.49574347332577,Weakly served
020803,COMANDANTE NOEL,CASMA,ANCASH,2,0,217.89,6.823,5.508,34.7900113507378,44.5800227014756,0.0,60.130533484676505,100.0,49.9077752553916,Weakly served
020804,YAUTAN,CASMA,ANCASH,2,0,366.04,31.492,2.671,21.85017026106697,44.5800227014756,0.0,60.130533484676505,100.0,46.6728149829739,Weakly served
020901,CORONGO,CORONGO,ANCASH,1,0,151.93,32.706,4.476,25.879682179341657,44.5800227014756,0.0,60.130533484676505,100.0,47.68019296254256,Weakly served
020902,ACO,CORONGO,ANCASH,1,0,57.57,28.126,2.0,54.710556186152104,44.5800227014756,0.0,60.130533484676505,100.0,54.88791146424518,Moderately served
020903,BAMBAS,CORONGO,ANCASH,1,0,154.11,46.045,5.822,25.595913734392735,44.5800227014756,0.0,60.130533484676505,100.0,47.60925085130533,Weakly served
020904,CUSCA,CORONGO,ANCASH,4,0,426.58,17.574,3.832,35.527809307605,44.5800227014756,0.0,60.130533484676505,100.0,50.0922247446084,Weakly served
020905,LA PAMPA,CORONGO,ANCASH,1,0,94.71,31.913,2.191,39.16004540295119,44.5800227014756,0.0,60.130533484676505,100.0,51.00028376844495,Weakly served
020906,YANAC,CORONGO,ANCASH,1,0,46.88,24.994,2.058,61.52099886492623,44.5800227014756,0.0,60.130533484676505,100.0,56.590522133938705,Moderately served
020907,YUPAN,CORONGO,ANCASH,1,0,85.06,38.496,2.74,42.67877412031782,44.5800227014756,0.0,60.130533484676505,100.0,51.87996594778661,Weakly served
021001,HUARI,HUARI,ANCASH,6,1,399.94,7.454,7.053,50.51078320090806,91.60045402951191,6175.0,60.130533484676505,100.0,65.59307604994325,Best served
021002,ANRA,HUARI,ANCASH,1,0,80.69,30.581,3.627,44.43813847900113,44.5800227014756,0.0,60.130533484676505,100.0,52.31980703745744,Weakly served
021003,CAJAY,HUARI,ANCASH,2,0,165.54,10.214,4.53,43.643586833144155,44.5800227014756,0.0,60.130533484676505,100.0,52.12116912599319,Weakly served
021004,CHAVIN DE HUANTAR,HUARI,ANCASH,4,0,419.66,27.7,2.05,35.92508513053348,44.5800227014756,0.0,60.130533484676505,100.0,50.191543700340524,Weakly served
021005,HUACACHI,HUARI,ANCASH,1,0,88.88,26.438,1.175,41.146424517593644,44.5800227014756,0.0,60.130533484676505,100.0,51.49687854710557,Weakly served
021006,HUACCHIS,HUARI,ANCASH,2,0,76.8,43.018,2.662,67.67877412031783,44.5800227014756,0.0,60.130533484676505,100.0,58.12996594778661,Moderately served
021007,HUACHIS,HUARI,ANCASH,2,0,152.14,13.57,3.146,46.14074914869467,44.5800227014756,0.0,60.130533484676505,100.0,52.745459704880815,Weakly served
021008,HUANTAR,HUARI,ANCASH,2,0,161.87,15.822,6.49,44.21112372304199,44.5800227014756,0.0,60.130533484676505,100.0,52.26305334846765,Weakly served
021009,MASIN,HUARI,ANCASH,2,0,75.26,8.346,3.478,68.61520998864926,44.5800227014756,0.0,60.130533484676505,100.0,58.36407491486946,Moderately served
021010,PAUCAS,HUARI,ANCASH,2,0,139.69,37.669,1.887,49.148694665153236,44.5800227014756,0.0,60.130533484676505,100.0,53.49744608399546,Weakly served
021011,PONTO,HUARI,ANCASH,3,0,119.04,20.105,3.287,66.40181611804768,44.5800227014756,0.0,60.130533484676505,100.0,57.81072644721907,Moderately served
021012,RAHUAPAMPA,HUARI,ANCASH,2,0,9.55,11.642,1.859,94.83541430192962,44.5800227014756,0.0,60.130533484676505,100.0,64.91912599318955,Best served
021013,RAPAYAN,HUARI,ANCASH,1,0,144.98,43.736,6.827,27.525539160045405,44.5800227014756,0.0,60.130533484676505,100.0,48.091657207718505,Weakly served
021014,SAN MARCOS,HUARI,ANCASH,9,0,561.79,32.736,9.236,52.27014755959137,44.5800227014756,0.0,19.920544835414304,99.36,34.1728149829739,Underserved
021015,SAN PEDRO DE CHANA,HUARI,ANCASH,3,0,144.12,24.592,1.056,60.78320090805902,44.5800227014756,0.0,60.130533484676505,100.0,56.40607264472191,Moderately served
021016,UCO,HUARI,ANCASH,1,0,51.67,30.897,0.465,58.399545970488084,44.5800227014756,0.0,60.130533484676505,100.0,55.81015891032917,Moderately served
021102,COCHAPETI,HUARMEY,ANCASH,1,0,98.65,38.764,5.184,37.79795686719637,44.5800227014756,0.0,60.130533484676505,100.0,50.659761634506246,Weakly served
021103,CULEBRAS,HUARMEY,ANCASH,3,0,630.9,27.779,6.67,19.807037457434735,44.5800227014756,0.0,60.130533484676505,100.0,46.16203178206584,Weakly served
021104,HUAYAN,HUARMEY,ANCASH,1,0,112.63,37.015,3.283,34.10896708286039,44.5800227014756,0.0,60.130533484676505,100.0,49.73751418842225,Weakly served
021105,MALVAS,HUARMEY,ANCASH,2,0,167.88,31.545,0.946,43.18955732122588,44.5800227014756,0.0,60.130533484676505,100.0,52.00766174801362,Weakly served
021201,CARAZ,HUAYLAS,ANCASH,8,1,244.15,6.691,3.055,74.00681044267877,92.79228149829738,10709.0,60.130533484676505,100.0,71.76503972758229,Best served
021202,HUALLANCA,HUAYLAS,ANCASH,3,0,195.39,30.928,5.177,51.13507377979569,44.5800227014756,0.0,60.130533484676505,100.0,53.99404086265608,Moderately served
021203,HUATA,HUAYLAS,ANCASH,2,0,69.56,7.885,1.179,70.88535754824063,44.5800227014756,0.0,60.130533484676505,100.0,58.931611804767314,Moderately served
021204,HUAYLAS,HUAYLAS,ANCASH,1,0,54.09,19.663,2.068,56.75368898978434,44.5800227014756,0.0,60.130533484676505,100.0,55.398694665153236,Moderately served
021205,MATO,HUAYLAS,ANCASH,2,0,106.01,13.35,2.448,57.37797956867197,44.5800227014756,0.0,60.130533484676505,100.0,55.554767309875146,Moderately served
021206,PAMPAROMAS,HUAYLAS,ANCASH,8,0,501.01,19.85,2.586,52.213393870601585,44.5800227014756,0.0,60.130533484676505,100.0,54.26362088535755,Moderately served
021207,PUEBLO LIBRE,HUAYLAS,ANCASH,6,0,127.42,8.13,1.173,81.95232690124858,44.5800227014756,0.0,60.130533484676505,100.0,61.6983541430193,Best served
021208,SANTA CRUZ,HUAYLAS,ANCASH,3,0,359.92,17.639,10.239,32.179341657207715,44.5800227014756,0.0,60.130533484676505,100.0,49.25510783200908,Weakly served
021209,SANTO TORIBIO,HUAYLAS,ANCASH,2,0,84.54,27.193,3.123,64.18842224744608,44.5800227014756,0.0,60.130533484676505,100.0,57.25737797956867,Moderately served
021210,YURACMARCA,HUAYLAS,ANCASH,3,0,548.18,26.073,1.523,22.077185017026107,44.5800227014756,0.0,60.130533484676505,100.0,46.729568671963676,Weakly served
021301,PISCOBAMBA,MARISCAL LUZURIAGA,ANCASH,3,0,45.83,13.313,0.427,87.06015891032916,44.5800227014756,0.0,60.130533484676505,100.0,62.97531214528944,Best served
021302,CASCA,MARISCAL LUZURIAGA,ANCASH,1,0,76.05,8.474,3.827,46.19750283768445,44.5800227014756,0.0,60.130533484676505,100.0,52.759648127128266,Weakly served
021303,ELEAZAR GUZMAN BARRON,MARISCAL LUZURIAGA,ANCASH,2,0,98.53,27.985,1.585,59.818388195232686,44.5800227014756,0.0,60.130533484676505,100.0,56.16486946651533,Moderately served
021304,FIDEL OLIVAS ESCUDERO,MARISCAL LUZURIAGA,ANCASH,2,0,213.71,20.822,2.156,35.414301929625424,44.5800227014756,0.0,60.130533484676505,100.0,50.06384790011351,Weakly served
021305,LLAMA,MARISCAL LUZURIAGA,ANCASH,1,0,49.13,21.87,1.317,59.93189557321226,44.5800227014756,0.0,60.130533484676505,100.0,56.19324631101021,Moderately served
021306,LLUMPA,MARISCAL LUZURIAGA,ANCASH,4,0,139.25,17.003,2.483,70.82860385925085,44.5800227014756,0.0,60.130533484676505,100.0,58.917423382519864,Moderately served
021307,LUCMA,MARISCAL LUZURIAGA,ANCASH,3,0,75.35,12.473,0.903,78.66061293984109,44.5800227014756,0.0,60.130533484676505,100.0,60.875425652667424,Best served
021308,MUSGA,MARISCAL LUZURIAGA,ANCASH,0,0,38.9,17.671,2.56,1.1634506242905789,44.5800227014756,0.0,60.130533484676505,100.0,41.50113507377979,Underserved
021402,ACAS,OCROS,ANCASH,1,0,255.07,51.583,6.983,16.685584562996596,44.5800227014756,0.0,60.130533484676505,100.0,45.3816685584563,Underserved
021405,COCHAS,OCROS,ANCASH,1,0,411.52,30.029,14.585,9.81838819523269,44.5800227014756,0.0,16.827468785471055,96.97,22.0133371169126,Underserved
021501,CABANA,PALLASCA,ANCASH,2,0,144.94,37.274,5.129,47.843359818388194,44.5800227014756,0.0,60.130533484676505,100.0,53.1711123723042,Weakly served
021502,BOLOGNESI,PALLASCA,ANCASH,2,0,81.99,24.877,2.398,65.43700340522133,44.5800227014756,0.0,60.130533484676505,100.0,57.569523269012485,Moderately served
021503,CONCHUCOS,PALLASCA,ANCASH,5,0,580.31,34.369,7.088,33.257661748013625,44.5800227014756,0.0,60.130533484676505,100.0,49.52468785471056,Weakly served
021504,HUACASCHUQUE,PALLASCA,ANCASH,1,0,13.59,26.634,1.452,88.36549375709421,44.5800227014756,0.0,60.130533484676505,100.0,63.301645856980706,Best served
021505,HUANDOVAL,PALLASCA,ANCASH,1,0,115.72,32.83,3.402,33.37116912599319,44.5800227014756,0.0,60.130533484676505,100.0,49.55306469920545,Weakly served
021506,LACABAMBA,PALLASCA,ANCASH,1,0,63.63,32.448,1.015,51.70261066969353,44.5800227014756,0.0,60.130533484676505,100.0,54.13592508513054,Moderately served
021507,LLAPO,PALLASCA,ANCASH,1,0,29.28,44.055,1.36,75.08513053348467,44.5800227014756,0.0,60.130533484676505,100.0,59.98155505107832,Moderately served
021508,PALLASCA,PALLASCA,ANCASH,2,0,110.56,22.821,1.479,56.01589103291714,44.5800227014756,0.0,60.130533484676505,100.0,55.21424517593644,Moderately served
021509,PAMPAS,PALLASCA,ANCASH,5,0,440.61,41.216,12.033,41.48694665153235,44.5800227014756,0.0,60.130533484676505,100.0,51.58200908059024,Weakly served
021510,SANTA ROSA,PALLASCA,ANCASH,1,0,290.66,47.302,8.963,14.699205448354144,44.5800227014756,0.0,12.911464245175935,93.33,21.275539160045405,Underserved
021511,TAUCA,PALLASCA,ANCASH,2,0,199.18,35.989,3.315,37.57094211123723,44.5800227014756,0.0,60.130533484676505,100.0,50.60300794551646,Weakly served
021601,POMABAMBA,POMABAMBA,ANCASH,9,1,344.44,5.353,1.151,68.1044267877412,90.29511918274687,3239.0,60.130533484676505,100.0,69.66515323496027,Best served
021602,HUAYLLAN,POMABAMBA,ANCASH,3,0,88.86,8.38,3.734,74.91486946651533,44.5800227014756,0.0,60.130533484676505,100.0,59.93898978433599,Moderately served
021603,PAROBAMBA,POMABAMBA,ANCASH,6,0,339.14,23.523,2.819,55.164585698070375,44.5800227014756,0.0,60.130533484676505,100.0,55.001418842224744,Moderately served
021604,QUINUABAMBA,POMABAMBA,ANCASH,2,0,149.77,18.123,6.151,46.708286038592504,44.5800227014756,0.0,60.130533484676505,100.0,52.887343927355275,Weakly served
021701,RECUAY,RECUAY,ANCASH,2,1,149.49,2.469,2.469,46.76503972758229,91.99772985244041,7676.0,60.130533484676505,100.0,64.75595913734392,Best served
021702,CATAC,RECUAY,ANCASH,1,0,1025.36,25.178,16.975,4.370034052213394,44.5800227014756,0.0,9.449489216799092,87.88,16.962258796821793,Underserved
021703,COTAPARACO,RECUAY,ANCASH,1,0,175.23,25.107,8.077,23.098751418842227,44.5800227014756,0.0,60.130533484676505,100.0,46.98496027241771,Weakly served
021710,TICAPAMPA,RECUAY,ANCASH,2,0,146.24,6.775,6.049,47.389330306469915,44.5800227014756,0.0,60.130533484676505,100.0,53.057604994324635,Weakly served
021801,CHIMBOTE,SANTA,ANCASH,54,8,1449.49,29.766,14.323,77.18501702610669,97.4460839954597,83395.0,19.26787741203178,99.1,53.29171396140749,Weakly served
021802,CACERES DEL PERU,SANTA,ANCASH,3,0,529.24,31.12,2.82,22.871736662883087,44.5800227014756,0.0,60.130533484676505,100.0,46.92820658342792,Weakly served
021803,COISHCO,SANTA,ANCASH,2,0,8.11,5.622,0.77,95.17593643586834,44.5800227014756,0.0,60.130533484676505,100.0,65.00425652667424,Best served
021804,MACATE,SANTA,ANCASH,4,0,588.15,45.683,3.46,27.07150964812713,44.5800227014756,0.0,17.82065834279228,98.08,26.823212258796822,Underserved
021805,MORO,SANTA,ANCASH,3,0,357.68,37.333,3.205,32.46311010215664,44.5800227014756,0.0,60.130533484676505,100.0,49.32604994324631,Weakly served
021806,NEPEÑA,SANTA,ANCASH,3,0,458.0,24.017,2.947,25.76617480136209,44.5800227014756,0.0,60.130533484676505,100.0,47.65181611804768,Weakly served
021807,SAMANCO,SANTA,ANCASH,3,0,149.63,19.727,2.482,59.364358683314414,44.5800227014756,0.0,60.130533484676505,100.0,56.051362088535754,Moderately served
021808,SANTA,SANTA,ANCASH,8,0,40.9,9.208,0.95,94.60839954597049,44.5800227014756,0.0,60.130533484676505,100.0,64.86237230419977,Best served
021809,NUEVO CHIMBOTE,NUEVO CHIMBOTE,ANCASH,27,3,401.14,9.511,7.819,87.51418842224744,96.31101021566401,52910.0,60.130533484676505,100.0,76.02156640181612,Best served
021901,SIHUAS,SIHUAS,ANCASH,3,1,46.07,2.308,2.308,86.9466515323496,89.8410896708286,2341.0,60.130533484676505,100.0,74.2622020431328,Best served
021902,ACOBAMBA,SIHUAS,ANCASH,1,0,150.53,29.035,3.589,26.276958002270145,44.5800227014756,0.0,60.130533484676505,100.0,47.77951191827469,Weakly served
021903,ALFONSO UGARTE,SIHUAS,ANCASH,1,0,89.2,22.816,2.318,41.061293984108964,44.5800227014756,0.0,60.130533484676505,100.0,51.475595913734395,Weakly served
021904,CASHAPAMPA,SIHUAS,ANCASH,2,0,69.68,4.514,1.024,70.71509648127127,44.5800227014756,0.0,60.130533484676505,100.0,58.88904653802497,Moderately served
021905,CHINGALPO,SIHUAS,ANCASH,2,0,173.67,21.073,1.751,41.77071509648127,44.5800227014756,0.0,60.130533484676505,100.0,51.65295119182747,Weakly served
021906,HUAYLLABAMBA,SIHUAS,ANCASH,3,0,276.92,12.118,4.728,39.89784335981839,44.5800227014756,0.0,60.130533484676505,100.0,51.18473325766175,Weakly served
021907,QUICHES,SIHUAS,ANCASH,2,0,148.44,21.981,1.94,46.935300794551644,44.5800227014756,0.0,60.130533484676505,100.0,52.94409761634506,Weakly served
021908,RAGASH,SIHUAS,ANCASH,2,0,209.06,12.927,2.971,36.20885357548241,44.5800227014756,0.0,60.130533484676505,100.0,50.262485811577754,Weakly served
021909,SAN JUAN,SIHUAS,ANCASH,4,0,211.58,13.215,1.542,57.434733257661755,44.5800227014756,0.0,60.130533484676505,100.0,55.56895573212259,Moderately served
021910,SICSIBAMBA,SIHUAS,ANCASH,2,0,82.54,14.23,0.992,64.98297389330307,44.5800227014756,0.0,60.130533484676505,100.0,57.45601589103292,Moderately served
022001,YUNGAY,YUNGAY,ANCASH,9,1,273.59,10.024,5.138,74.2905788876277,92.4517593643587,9725.0,60.130533484676505,100.0,71.75085130533485,Best served
022002,CASCAPARA,YUNGAY,ANCASH,1,0,137.15,20.603,6.439,28.830874006810443,44.5800227014756,0.0,60.130533484676505,100.0,48.41799091940976,Weakly served
022003,MANCOS,YUNGAY,ANCASH,5,0,63.0,9.428,0.95,89.04653802497162,44.5800227014756,0.0,60.130533484676505,100.0,63.47190692395006,Best served
022004,MATACOTO,YUNGAY,ANCASH,1,0,47.09,4.574,1.391,61.407491486946654,44.5800227014756,0.0,60.130533484676505,100.0,56.56214528944382,Moderately served
